TIMESTAMP_HORA;LLEGADAS_HORA;PACIENTES_PRESENTES;CAP_BOXES_NOMINAL;RATIO_PRESENTES_BOXES_NOMINALES;EXCESO_SOBRE_BOXES_NOMINALES;TURNO;MEDICOS_TURNO;ENFERMERAS_TURNO;PACIENTES_POR_MEDICO;PACIENTES_POR_ENFERMERA;TRIAGE_DELAY_MEDIA;TRIAGE_DELAY_P95;INGRESOS_HORA;PCT_INGRESO;TRIAJE_I;TRIAJE_II;TRIAJE_III;TRIAJE_IV;TRIAJE_V;PCT_TRIAJE_ALTO_I_II
2024-11-22 18:00:00;12;29;9;3.222;20;TARDE;10;8;2.900;3.625;4.941;8.425;1;0.083;0;0;1;5;5;0.000
2024-11-22 19:00:00;10;32;9;3.556;23;TARDE;10;8;3.200;4.000;4.010;7.680;1;0.100;0;0;2;5;3;0.000
2024-11-22 20:00:00;7;29;9;3.222;20;TARDE;10;8;2.900;3.625;5.883;7.021;1;0.143;0;0;2;3;1;0.000
2024-11-22 21:00:00;7;21;9;2.333;12;TARDE;10;8;2.100;2.625;3.762;4.802;2;0.286;0;0;2;3;2;0.000
2024-11-22 22:00:00;3;21;9;2.333;12;NOCHE;5;8;4.200;2.625;7.572;11.455;0;0.000;0;0;0;2;1;0.000
2024-11-22 23:00:00;4;19;9;2.111;10;NOCHE;5;8;3.800;2.375;6.383;8.445;1;0.250;0;0;0;2;2;0.000
2024-11-23 00:00:00;2;17;9;1.889;8;NOCHE;5;8;3.400;2.125;10.850;17.930;0;0.000;0;0;0;1;1;0.000
2024-11-23 01:00:00;2;15;9;1.667;6;NOCHE;5;8;3.000;1.875;4.841;5.164;0;0.000;0;0;0;1;1;0.000
2024-11-23 02:00:00;0;13;9;1.444;4;NOCHE;5;8;2.600;1.625;;;0;0.000;0;0;0;0;0;
2024-11-23 03:00:00;2;10;9;1.111;1;NOCHE;5;8;2.000;1.250;5.725;7.338;0;0.000;0;0;0;0;2;0.000
2024-11-23 04:00:00;3;9;9;1.000;0;NOCHE;5;8;1.800;1.125;8.044;9.514;2;0.667;0;0;0;2;1;0.000
2024-11-23 05:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;6.100;6.100;1;1.000;0;0;0;1;0;0.000
2024-11-23 06:00:00;1;11;9;1.222;2;NOCHE;5;8;2.200;1.375;5.950;5.950;0;0.000;0;0;0;0;1;0.000
2024-11-23 07:00:00;5;10;9;1.111;1;NOCHE;5;8;2.000;1.250;8.807;11.030;0;0.000;0;0;0;4;1;0.000
2024-11-23 08:00:00;2;13;9;1.444;4;MANANA;10;8;1.300;1.625;3.317;3.392;0;0.000;0;0;0;2;0;0.000
2024-11-23 09:00:00;10;13;9;1.444;4;MANANA;10;8;1.300;1.625;4.332;6.032;4;0.400;0;0;0;8;2;0.000
2024-11-23 10:00:00;12;21;9;2.333;12;MANANA;10;8;2.100;2.625;7.910;14.190;1;0.083;0;0;1;9;2;0.000
2024-11-23 11:00:00;9;28;9;3.111;19;MANANA;10;8;2.800;3.500;3.941;5.287;2;0.222;0;0;2;6;1;0.000
2024-11-23 12:00:00;11;24;9;2.667;15;MANANA;10;8;2.400;3.000;5.071;8.717;0;0.000;0;0;0;6;5;0.000
2024-11-23 13:00:00;4;28;9;3.111;19;MANANA;10;8;2.800;3.500;6.629;8.630;1;0.250;0;0;0;4;0;0.000
2024-11-23 14:00:00;7;22;9;2.444;13;MANANA;10;8;2.200;2.750;6.019;10.883;0;0.000;0;0;1;6;0;0.000
2024-11-23 15:00:00;10;27;9;3.000;18;TARDE;10;8;2.700;3.375;6.196;12.907;1;0.100;0;1;4;4;0;0.111
2024-11-23 16:00:00;9;29;9;3.222;20;TARDE;10;8;2.900;3.625;5.006;8.686;0;0.000;0;1;2;5;0;0.125
2024-11-23 17:00:00;9;30;9;3.333;21;TARDE;10;8;3.000;3.750;8.191;10.740;2;0.222;0;1;5;2;1;0.111
2024-11-23 18:00:00;12;27;9;3.000;18;TARDE;10;8;2.700;3.375;9.845;17.168;2;0.167;0;1;5;6;0;0.083
2024-11-23 19:00:00;10;32;9;3.556;23;TARDE;10;8;3.200;4.000;11.816;16.483;2;0.200;0;0;2;7;1;0.000
2024-11-23 20:00:00;4;30;9;3.333;21;TARDE;10;8;3.000;3.750;3.446;4.317;1;0.250;0;0;2;2;0;0.000
2024-11-23 21:00:00;4;27;9;3.000;18;TARDE;10;8;2.700;3.375;4.722;6.188;0;0.000;0;1;1;1;0;0.333
2024-11-23 22:00:00;6;21;9;2.333;12;NOCHE;5;8;4.200;2.625;4.272;5.913;0;0.000;0;1;1;2;2;0.167
2024-11-23 23:00:00;3;19;9;2.111;10;NOCHE;5;8;3.800;2.375;7.394;10.331;1;0.333;0;0;0;2;1;0.000
2024-11-24 00:00:00;5;16;9;1.778;7;NOCHE;5;8;3.200;2.000;4.407;5.323;1;0.200;0;0;1;3;1;0.000
2024-11-24 01:00:00;3;13;9;1.444;4;NOCHE;5;8;2.600;1.625;8.900;13.678;1;0.333;0;0;1;2;0;0.000
2024-11-24 02:00:00;1;13;9;1.444;4;NOCHE;5;8;2.600;1.625;7.033;7.033;0;0.000;0;0;0;1;0;0.000
2024-11-24 03:00:00;1;7;9;0.778;0;NOCHE;5;8;1.400;0.875;4.583;4.583;0;0.000;0;0;0;1;0;0.000
2024-11-24 04:00:00;4;8;9;0.889;0;NOCHE;5;8;1.600;1.000;10.121;13.023;1;0.250;0;0;0;1;3;0.000
2024-11-24 05:00:00;4;9;9;1.000;0;NOCHE;5;8;1.800;1.125;9.012;10.896;0;0.000;0;0;0;1;3;0.000
2024-11-24 06:00:00;1;13;9;1.444;4;NOCHE;5;8;2.600;1.625;3.800;3.800;0;0.000;0;1;0;0;0;1.000
2024-11-24 07:00:00;4;12;9;1.333;3;NOCHE;5;8;2.400;1.500;4.638;6.328;1;0.250;0;0;0;1;3;0.000
2024-11-24 08:00:00;5;13;9;1.444;4;MANANA;10;8;1.300;1.625;3.153;3.883;1;0.200;0;0;0;2;3;0.000
2024-11-24 09:00:00;7;14;9;1.556;5;MANANA;10;8;1.400;1.750;3.650;8.612;0;0.000;0;0;2;2;3;0.000
2024-11-24 10:00:00;9;16;9;1.778;7;MANANA;10;8;1.600;2.000;4.840;11.329;2;0.222;0;0;0;5;3;0.000
2024-11-24 11:00:00;5;20;9;2.222;11;MANANA;10;8;2.000;2.500;3.630;5.990;1;0.200;0;0;2;1;2;0.000
2024-11-24 12:00:00;13;19;9;2.111;10;MANANA;10;8;1.900;2.375;3.404;5.070;2;0.154;0;0;1;7;5;0.000
2024-11-24 13:00:00;11;24;9;2.667;15;MANANA;10;8;2.400;3.000;4.297;6.458;3;0.273;0;0;0;8;3;0.000
2024-11-24 14:00:00;4;25;9;2.778;16;MANANA;10;8;2.500;3.125;4.084;8.527;0;0.000;0;0;1;2;1;0.000
2024-11-24 15:00:00;12;22;9;2.444;13;TARDE;10;8;2.200;2.750;8.049;15.269;4;0.333;0;0;4;8;0;0.000
2024-11-24 16:00:00;9;28;9;3.111;19;TARDE;10;8;2.800;3.500;5.071;7.808;2;0.222;0;0;3;4;1;0.000
2024-11-24 17:00:00;8;35;9;3.889;26;TARDE;10;8;3.500;4.375;5.935;9.775;0;0.000;0;0;2;6;0;0.000
2024-11-24 18:00:00;10;32;9;3.556;23;TARDE;10;8;3.200;4.000;6.852;10.157;3;0.300;0;0;6;4;0;0.000
2024-11-24 19:00:00;5;31;9;3.444;22;TARDE;10;8;3.100;3.875;4.440;6.560;1;0.200;0;0;2;3;0;0.000
2024-11-24 20:00:00;7;28;9;3.111;19;TARDE;10;8;2.800;3.500;5.042;8.229;1;0.143;0;1;1;4;0;0.167
2024-11-24 21:00:00;7;22;9;2.444;13;TARDE;10;8;2.200;2.750;6.831;14.262;2;0.286;0;0;3;2;2;0.000
2024-11-24 22:00:00;5;23;9;2.556;14;NOCHE;5;8;4.600;2.875;7.127;13.873;1;0.200;0;0;0;1;4;0.000
2024-11-24 23:00:00;1;17;9;1.889;8;NOCHE;5;8;3.400;2.125;5.017;5.017;0;0.000;0;0;0;0;1;0.000
2024-11-25 00:00:00;4;11;9;1.222;2;NOCHE;5;8;2.200;1.375;7.567;10.668;1;0.250;0;0;0;1;3;0.000
2024-11-25 01:00:00;0;9;9;1.000;0;NOCHE;5;8;1.800;1.125;;;0;0.000;0;0;0;0;0;
2024-11-25 02:00:00;0;8;9;0.889;0;NOCHE;5;8;1.600;1.000;;;0;0.000;0;0;0;0;0;
2024-11-25 03:00:00;3;6;9;0.667;0;NOCHE;5;8;1.200;0.750;4.344;4.745;0;0.000;0;0;0;1;2;0.000
2024-11-25 04:00:00;2;8;9;0.889;0;NOCHE;5;8;1.600;1.000;5.600;7.205;0;0.000;0;0;0;0;2;0.000
2024-11-25 05:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;10.258;11.661;1;0.500;0;0;1;1;0;0.000
2024-11-25 06:00:00;1;11;9;1.222;2;NOCHE;5;8;2.200;1.375;6.683;6.683;0;0.000;0;0;0;1;0;0.000
2024-11-25 07:00:00;0;9;9;1.000;0;NOCHE;5;8;1.800;1.125;;;0;0.000;0;0;0;0;0;
2024-11-25 08:00:00;7;5;9;0.556;0;MANANA;10;8;0.500;0.625;5.719;10.038;0;0.000;0;0;0;4;3;0.000
2024-11-25 09:00:00;14;12;9;1.333;3;MANANA;10;8;1.200;1.500;6.725;12.512;0;0.000;0;0;2;5;7;0.000
2024-11-25 10:00:00;17;20;9;2.222;11;MANANA;10;8;2.000;2.500;8.345;17.841;2;0.118;0;0;3;9;4;0.000
2024-11-25 11:00:00;16;31;9;3.444;22;MANANA;10;8;3.100;3.875;7.443;11.555;1;0.062;0;0;1;8;6;0.000
2024-11-25 12:00:00;10;31;9;3.444;22;MANANA;10;8;3.100;3.875;4.055;8.797;1;0.100;0;0;1;1;8;0.000
2024-11-25 13:00:00;15;30;9;3.333;21;MANANA;10;8;3.000;3.750;7.016;15.152;4;0.267;0;1;3;6;5;0.067
2024-11-25 14:00:00;10;26;9;2.889;17;MANANA;10;8;2.600;3.250;6.845;13.515;2;0.200;0;0;1;5;4;0.000
2024-11-25 15:00:00;9;27;9;3.000;18;TARDE;10;8;2.700;3.375;4.472;12.390;1;0.111;0;0;1;8;0;0.000
2024-11-25 16:00:00;15;25;9;2.778;16;TARDE;10;8;2.500;3.125;6.426;10.227;2;0.133;0;0;3;12;0;0.000
2024-11-25 17:00:00;14;32;9;3.556;23;TARDE;10;8;3.200;4.000;4.938;9.131;1;0.071;0;0;4;10;0;0.000
2024-11-25 18:00:00;12;31;9;3.444;22;TARDE;10;8;3.100;3.875;5.517;9.259;1;0.083;0;0;3;8;0;0.000
2024-11-25 19:00:00;7;31;9;3.444;22;TARDE;10;8;3.100;3.875;3.236;4.408;1;0.143;0;1;0;6;0;0.143
2024-11-25 20:00:00;6;27;9;3.000;18;TARDE;10;8;2.700;3.375;4.680;6.054;1;0.167;0;0;1;5;0;0.000
2024-11-25 21:00:00;9;19;9;2.111;10;TARDE;10;8;1.900;2.375;5.774;14.047;2;0.222;1;0;4;3;1;0.111
2024-11-25 22:00:00;5;20;9;2.222;11;NOCHE;5;8;4.000;2.500;4.953;6.644;2;0.400;0;1;3;1;0;0.200
2024-11-25 23:00:00;5;21;9;2.333;12;NOCHE;5;8;4.200;2.625;13.197;21.910;0;0.000;0;1;0;1;3;0.200
2024-11-26 00:00:00;2;13;9;1.444;4;NOCHE;5;8;2.600;1.625;15.700;23.680;1;0.500;0;0;1;1;0;0.000
2024-11-26 01:00:00;3;12;9;1.333;3;NOCHE;5;8;2.400;1.500;6.889;8.455;2;0.667;0;0;0;3;0;0.000
2024-11-26 02:00:00;2;11;9;1.222;2;NOCHE;5;8;2.200;1.375;4.517;4.517;0;0.000;0;0;0;0;1;0.000
2024-11-26 03:00:00;1;7;9;0.778;0;NOCHE;5;8;1.400;0.875;10.100;10.100;1;1.000;0;1;0;0;0;1.000
2024-11-26 04:00:00;1;6;9;0.667;0;NOCHE;5;8;1.200;0.750;12.167;12.167;0;0.000;0;0;1;0;0;0.000
2024-11-26 05:00:00;1;5;9;0.556;0;NOCHE;5;8;1.000;0.625;5.350;5.350;0;0.000;0;0;0;0;1;0.000
2024-11-26 06:00:00;1;6;9;0.667;0;NOCHE;5;8;1.200;0.750;;;1;1.000;0;0;0;0;0;
2024-11-26 07:00:00;1;7;9;0.778;0;NOCHE;5;8;1.400;0.875;4.283;4.283;0;0.000;0;0;0;1;0;0.000
2024-11-26 08:00:00;9;6;9;0.667;0;MANANA;10;8;0.600;0.750;8.072;14.713;2;0.222;0;0;0;6;3;0.000
2024-11-26 09:00:00;15;13;9;1.444;4;MANANA;10;8;1.300;1.625;7.486;13.210;2;0.133;0;0;2;6;2;0.000
2024-11-26 10:00:00;12;26;9;2.889;17;MANANA;10;8;2.600;3.250;7.649;14.302;2;0.167;0;0;0;8;4;0.000
2024-11-26 11:00:00;14;31;9;3.444;22;MANANA;10;8;3.100;3.875;9.639;22.774;2;0.143;0;0;0;6;8;0.000
2024-11-26 12:00:00;14;36;9;4.000;27;MANANA;10;8;3.600;4.500;10.317;14.770;3;0.214;0;0;1;7;5;0.000
2024-11-26 13:00:00;11;33;9;3.667;24;MANANA;10;8;3.300;4.125;7.389;10.833;1;0.091;0;0;0;6;3;0.000
2024-11-26 14:00:00;8;27;9;3.000;18;MANANA;10;8;2.700;3.375;8.050;12.685;1;0.125;0;0;1;6;1;0.000
2024-11-26 15:00:00;8;23;9;2.556;14;TARDE;10;8;2.300;2.875;5.183;7.716;3;0.375;0;0;0;3;5;0.000
2024-11-26 16:00:00;11;24;9;2.667;15;TARDE;10;8;2.400;3.000;6.839;10.692;2;0.182;0;0;0;1;10;0.000
2024-11-26 17:00:00;13;27;9;3.000;18;TARDE;10;8;2.700;3.375;5.579;8.907;3;0.231;0;0;1;4;8;0.000
2024-11-26 18:00:00;10;37;9;4.111;28;TARDE;10;8;3.700;4.625;5.120;7.129;0;0.000;0;0;0;4;6;0.000
2024-11-26 19:00:00;20;32;9;3.556;23;TARDE;10;8;3.200;4.000;9.723;18.759;3;0.150;0;0;4;8;8;0.000
2024-11-26 20:00:00;8;41;9;4.556;32;TARDE;10;8;4.100;5.125;9.264;21.928;0;0.000;0;0;1;4;3;0.000
2024-11-26 21:00:00;8;35;9;3.889;26;TARDE;10;8;3.500;4.375;5.669;9.670;0;0.000;0;1;0;2;5;0.125
2024-11-26 22:00:00;5;35;9;3.889;26;NOCHE;5;8;7.000;4.375;8.187;11.897;3;0.600;0;1;0;3;1;0.200
2024-11-26 23:00:00;3;26;9;2.889;17;NOCHE;5;8;5.200;3.250;10.316;13.407;1;0.333;0;1;1;0;0;0.500
2024-11-27 00:00:00;3;21;9;2.333;12;NOCHE;5;8;4.200;2.625;4.328;5.148;0;0.000;0;0;0;2;1;0.000
2024-11-27 01:00:00;3;16;9;1.778;7;NOCHE;5;8;3.200;2.000;5.144;5.885;1;0.333;0;0;0;3;0;0.000
2024-11-27 02:00:00;3;8;9;0.889;0;NOCHE;5;8;1.600;1.000;3.417;3.530;0;0.000;0;0;1;1;1;0.000
2024-11-27 03:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;7.075;9.948;0;0.000;0;0;0;2;0;0.000
2024-11-27 04:00:00;0;8;9;0.889;0;NOCHE;5;8;1.600;1.000;;;0;0.000;0;0;0;0;0;
2024-11-27 05:00:00;2;7;9;0.778;0;NOCHE;5;8;1.400;0.875;8.550;10.755;0;0.000;0;0;2;0;0;0.000
2024-11-27 06:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.275;4.358;0;0.000;0;0;1;1;0;0.000
2024-11-27 07:00:00;0;11;9;1.222;2;NOCHE;5;8;2.200;1.375;;;0;0.000;0;0;0;0;0;
2024-11-27 08:00:00;8;10;9;1.111;1;MANANA;10;8;1.000;1.250;3.005;5.408;0;0.000;0;0;1;6;0;0.000
2024-11-27 09:00:00;19;16;9;1.778;7;MANANA;10;8;1.600;2.000;4.845;11.169;0;0.000;0;0;1;12;5;0.000
2024-11-27 10:00:00;9;29;9;3.222;20;MANANA;10;8;2.900;3.625;3.748;5.423;2;0.222;0;0;0;9;0;0.000
2024-11-27 11:00:00;11;30;9;3.333;21;MANANA;10;8;3.000;3.750;4.856;10.350;1;0.091;0;0;1;8;2;0.000
2024-11-27 12:00:00;20;27;9;3.000;18;MANANA;10;8;2.700;3.375;5.966;7.565;2;0.100;0;0;2;15;2;0.000
2024-11-27 13:00:00;15;39;9;4.333;30;MANANA;10;8;3.900;4.875;7.438;13.155;2;0.133;0;0;1;7;7;0.000
2024-11-27 14:00:00;9;26;9;2.889;17;MANANA;10;8;2.600;3.250;3.156;4.747;1;0.111;0;0;0;5;4;0.000
2024-11-27 15:00:00;9;25;9;2.778;16;TARDE;10;8;2.500;3.125;10.652;19.451;3;0.333;0;0;0;1;7;0.000
2024-11-27 16:00:00;10;28;9;3.111;19;TARDE;10;8;2.800;3.500;3.495;5.328;0;0.000;0;0;0;3;7;0.000
2024-11-27 17:00:00;11;28;9;3.111;19;TARDE;10;8;2.800;3.500;3.627;5.233;3;0.273;0;0;0;1;9;0.000
2024-11-27 18:00:00;11;32;9;3.556;23;TARDE;10;8;3.200;4.000;7.835;17.867;0;0.000;0;0;0;4;7;0.000
2024-11-27 19:00:00;14;39;9;4.333;30;TARDE;10;8;3.900;4.875;8.180;12.316;2;0.143;0;0;0;4;10;0.000
2024-11-27 20:00:00;9;36;9;4.000;27;TARDE;10;8;3.600;4.500;8.363;21.027;2;0.222;0;1;1;0;7;0.111
2024-11-27 21:00:00;6;24;9;2.667;15;TARDE;10;8;2.400;3.000;6.842;9.184;3;0.500;0;0;0;0;6;0.000
2024-11-27 22:00:00;8;22;9;2.444;13;NOCHE;5;8;4.400;2.750;20.545;69.095;0;0.000;0;0;0;4;3;0.000
2024-11-27 23:00:00;3;27;9;3.000;18;NOCHE;5;8;5.400;3.375;8.572;14.911;1;0.333;0;0;0;0;3;0.000
2024-11-28 00:00:00;3;21;9;2.333;12;NOCHE;5;8;4.200;2.625;7.367;8.997;1;0.333;0;1;0;1;1;0.333
2024-11-28 01:00:00;3;18;9;2.000;9;NOCHE;5;8;3.600;2.250;7.511;10.443;1;0.333;0;0;1;0;2;0.000
2024-11-28 02:00:00;2;15;9;1.667;6;NOCHE;5;8;3.000;1.875;17.000;21.755;1;0.500;0;0;0;1;1;0.000
2024-11-28 03:00:00;0;12;9;1.333;3;NOCHE;5;8;2.400;1.500;;;0;0.000;0;0;0;0;0;
2024-11-28 04:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;6.533;6.533;0;0.000;0;0;0;1;0;0.000
2024-11-28 05:00:00;1;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.250;4.250;0;0.000;0;0;0;0;1;0.000
2024-11-28 06:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;3.925;4.173;1;0.500;0;0;0;0;2;0.000
2024-11-28 07:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;9.200;9.200;0;0.000;0;0;0;1;0;0.000
2024-11-28 08:00:00;9;9;9;1.000;0;MANANA;10;8;0.900;1.125;3.165;4.830;1;0.111;0;0;0;0;9;0.000
2024-11-28 09:00:00;15;17;9;1.889;8;MANANA;10;8;1.700;2.125;20.433;79.225;3;0.200;0;0;0;0;15;0.000
2024-11-28 10:00:00;19;26;9;2.889;17;MANANA;10;8;2.600;3.250;9.103;21.878;3;0.158;0;0;2;3;14;0.000
2024-11-28 11:00:00;7;38;9;4.222;29;MANANA;10;8;3.800;4.750;4.428;8.618;0;0.000;0;0;0;1;6;0.000
2024-11-28 12:00:00;13;31;9;3.444;22;MANANA;10;8;3.100;3.875;5.165;8.640;3;0.231;0;0;0;1;12;0.000
2024-11-28 13:00:00;13;29;9;3.222;20;MANANA;10;8;2.900;3.625;5.346;7.050;3;0.231;0;0;0;0;13;0.000
2024-11-28 14:00:00;13;30;9;3.333;21;MANANA;10;8;3.000;3.750;5.718;8.817;2;0.154;0;0;0;2;11;0.000
2024-11-28 15:00:00;12;32;9;3.556;23;TARDE;10;8;3.200;4.000;8.897;14.628;1;0.083;0;1;4;7;0;0.083
2024-11-28 16:00:00;11;38;9;4.222;29;TARDE;10;8;3.800;4.750;5.817;8.659;0;0.000;0;0;3;6;2;0.000
2024-11-28 17:00:00;11;37;9;4.111;28;TARDE;10;8;3.700;4.625;4.973;7.892;3;0.273;0;0;3;7;1;0.000
2024-11-28 18:00:00;13;40;9;4.444;31;TARDE;10;8;4.000;5.000;7.068;12.743;2;0.154;0;0;5;8;0;0.000
2024-11-28 19:00:00;4;34;9;3.778;25;TARDE;10;8;3.400;4.250;6.787;11.178;0;0.000;0;0;1;3;0;0.000
2024-11-28 20:00:00;8;26;9;2.889;17;TARDE;10;8;2.600;3.250;4.898;5.930;1;0.125;0;1;5;1;1;0.125
2024-11-28 21:00:00;4;23;9;2.556;14;TARDE;10;8;2.300;2.875;4.258;6.178;1;0.250;0;0;2;2;0;0.000
2024-11-28 22:00:00;5;18;9;2.000;9;NOCHE;5;8;3.600;2.250;9.780;14.770;1;0.200;0;0;1;1;3;0.000
2024-11-28 23:00:00;6;14;9;1.556;5;NOCHE;5;8;2.800;1.750;7.550;10.508;1;0.167;0;0;0;3;3;0.000
2024-11-29 00:00:00;1;16;9;1.778;7;NOCHE;5;8;3.200;2.000;7.283;7.283;0;0.000;0;0;0;1;0;0.000
2024-11-29 01:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;5.500;6.775;0;0.000;0;0;1;0;1;0.000
2024-11-29 02:00:00;4;7;9;0.778;0;NOCHE;5;8;1.400;0.875;9.871;18.373;4;1.000;0;2;1;1;0;0.500
2024-11-29 03:00:00;3;7;9;0.778;0;NOCHE;5;8;1.400;0.875;7.561;11.250;0;0.000;0;0;1;1;1;0.000
2024-11-29 04:00:00;2;8;9;0.889;0;NOCHE;5;8;1.600;1.000;47.008;54.486;1;0.500;0;0;0;2;0;0.000
2024-11-29 05:00:00;3;9;9;1.000;0;NOCHE;5;8;1.800;1.125;13.150;18.707;0;0.000;0;0;0;2;1;0.000
2024-11-29 06:00:00;2;11;9;1.222;2;NOCHE;5;8;2.200;1.375;9.533;14.348;1;0.500;0;0;1;0;1;0.000
2024-11-29 07:00:00;4;10;9;1.111;1;NOCHE;5;8;2.000;1.250;10.117;13.264;0;0.000;0;0;0;1;3;0.000
2024-11-29 08:00:00;6;12;9;1.333;3;MANANA;10;8;1.200;1.500;4.350;6.392;0;0.000;0;0;0;1;5;0.000
2024-11-29 09:00:00;12;15;9;1.667;6;MANANA;10;8;1.500;1.875;3.546;5.278;2;0.167;0;0;1;2;9;0.000
2024-11-29 10:00:00;18;22;9;2.444;13;MANANA;10;8;2.200;2.750;5.301;9.845;1;0.056;0;0;1;2;15;0.000
2024-11-29 11:00:00;22;36;9;4.000;27;MANANA;10;8;3.600;4.500;6.859;9.900;2;0.091;0;0;0;2;19;0.000
2024-11-29 12:00:00;20;46;9;5.111;37;MANANA;10;8;4.600;5.750;13.117;29.512;4;0.200;0;0;3;7;9;0.000
2024-11-29 13:00:00;8;57;9;6.333;48;MANANA;10;8;5.700;7.125;9.740;21.984;1;0.125;0;0;0;3;5;0.000
2024-11-29 14:00:00;12;45;9;5.000;36;MANANA;10;8;4.500;5.625;4.931;9.915;0;0.000;0;0;2;2;8;0.000
2024-11-29 15:00:00;8;42;9;4.667;33;TARDE;10;8;4.200;5.250;5.277;8.094;2;0.250;0;0;3;3;2;0.000
2024-11-29 16:00:00;17;36;9;4.000;27;TARDE;10;8;3.600;4.500;8.465;18.117;3;0.176;0;0;4;8;4;0.000
2024-11-29 17:00:00;8;44;9;4.889;35;TARDE;10;8;4.400;5.500;9.725;14.834;2;0.250;0;0;2;6;0;0.000
2024-11-29 18:00:00;6;47;9;5.222;38;TARDE;10;8;4.700;5.875;6.672;8.300;0;0.000;0;0;0;3;3;0.000
2024-11-29 19:00:00;11;41;9;4.556;32;TARDE;10;8;4.100;5.125;7.309;12.334;0;0.000;0;0;0;5;6;0.000
2024-11-29 20:00:00;11;52;9;5.778;43;TARDE;10;8;5.200;6.500;12.636;18.166;0;0.000;0;0;3;5;3;0.000
2024-11-29 21:00:00;5;42;9;4.667;33;TARDE;10;8;4.200;5.250;5.600;11.487;4;0.800;0;0;0;1;4;0.000
2024-11-29 22:00:00;4;34;9;3.778;25;NOCHE;5;8;6.800;4.250;6.083;9.742;2;0.500;0;0;0;2;2;0.000
2024-11-29 23:00:00;4;29;9;3.222;20;NOCHE;5;8;5.800;3.625;3.754;4.500;1;0.250;0;0;2;1;1;0.000
2024-11-30 00:00:00;2;26;9;2.889;17;NOCHE;5;8;5.200;3.250;9.750;15.630;1;0.500;0;0;0;1;1;0.000
2024-11-30 01:00:00;1;19;9;2.111;10;NOCHE;5;8;3.800;2.375;5.200;5.200;0;0.000;0;0;0;0;1;0.000
2024-11-30 02:00:00;0;17;9;1.889;8;NOCHE;5;8;3.400;2.125;;;0;0.000;0;0;0;0;0;
2024-11-30 03:00:00;1;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.567;4.567;0;0.000;0;0;0;1;0;0.000
2024-11-30 04:00:00;4;9;9;1.000;0;NOCHE;5;8;1.800;1.125;5.567;6.414;3;0.750;0;0;2;1;1;0.000
2024-11-30 05:00:00;0;12;9;1.333;3;NOCHE;5;8;2.400;1.500;;;0;0.000;0;0;0;0;0;
2024-11-30 06:00:00;1;11;9;1.222;2;NOCHE;5;8;2.200;1.375;18.900;18.900;0;0.000;0;0;0;0;1;0.000
2024-11-30 07:00:00;3;9;9;1.000;0;NOCHE;5;8;1.800;1.125;3.678;4.264;0;0.000;0;0;0;2;1;0.000
2024-11-30 08:00:00;7;11;9;1.222;2;MANANA;10;8;1.100;1.375;5.336;7.062;2;0.286;0;0;1;6;0;0.000
2024-11-30 09:00:00;7;17;9;1.889;8;MANANA;10;8;1.700;2.125;4.417;6.600;0;0.000;0;0;0;6;1;0.000
2024-11-30 10:00:00;8;21;9;2.333;12;MANANA;10;8;2.100;2.625;4.019;5.778;1;0.125;0;0;0;7;0;0.000
2024-11-30 11:00:00;9;15;9;1.667;6;MANANA;10;8;1.500;1.875;5.748;8.303;1;0.111;0;0;0;8;1;0.000
2024-11-30 12:00:00;7;20;9;2.222;11;MANANA;10;8;2.000;2.500;5.052;6.908;1;0.143;0;0;0;7;0;0.000
2024-11-30 13:00:00;13;15;9;1.667;6;MANANA;10;8;1.500;1.875;5.102;7.930;2;0.154;0;0;0;12;1;0.000
2024-11-30 14:00:00;5;21;9;2.333;12;MANANA;10;8;2.100;2.625;4.010;5.703;0;0.000;0;0;1;4;0;0.000
2024-11-30 15:00:00;16;19;9;2.111;10;TARDE;10;8;1.900;2.375;8.625;16.962;0;0.000;0;0;6;7;3;0.000
2024-11-30 16:00:00;12;26;9;2.889;17;TARDE;10;8;2.600;3.250;13.203;37.538;2;0.167;0;0;7;4;1;0.000
2024-11-30 17:00:00;14;27;9;3.000;18;TARDE;10;8;2.700;3.375;6.574;10.785;2;0.143;0;1;1;12;0;0.071
2024-11-30 18:00:00;6;31;9;3.444;22;TARDE;10;8;3.100;3.875;4.133;6.754;0;0.000;0;0;1;5;0;0.000
2024-11-30 19:00:00;12;26;9;2.889;17;TARDE;10;8;2.600;3.250;7.886;13.392;0;0.000;0;0;2;8;1;0.000
2024-11-30 20:00:00;7;29;9;3.222;20;TARDE;10;8;2.900;3.625;4.367;6.571;3;0.429;0;0;1;2;3;0.000
2024-11-30 21:00:00;2;26;9;2.889;17;TARDE;10;8;2.600;3.250;3.800;3.800;0;0.000;0;0;0;1;0;0.000
